,state,gender,age,population,population_fraction,cumulative_fraction
1741,Iowa,F,59,21227,8.567091353505953e-05,0.31135193201632166
1742,Iowa,F,60,20959,8.458928142372039e-05,0.3114365212977454
1743,Iowa,F,61,20387,8.228072333533983e-05,0.31151880202108073
1744,Iowa,F,62,19628,7.921744433345024e-05,0.31159801946541416
1745,Iowa,F,63,19267,7.776046973571357e-05,0.3116757799351499
1746,Iowa,F,64,18569,7.494338311737505e-05,0.31175072331826725
1747,Iowa,F,65,17458,7.045945298417437e-05,0.3118211827712514
1748,Iowa,F,66,16992,6.857870461147272e-05,0.3118897614758629
1749,Iowa,F,67,16733,6.753339596655915e-05,0.31195729487182944
1750,Iowa,F,68,17266,6.968455236709558e-05,0.31202697942419655
1751,Iowa,F,69,12532,5.0578409027246714e-05,0.3120775578332238
1752,Iowa,F,70,12487,5.039679169511887e-05,0.3121279546249189
1753,Iowa,F,71,12361,4.9888263165160915e-05,0.31217784288808403
1754,Iowa,F,72,12763,5.1510711332169626e-05,0.3122293535994162
1755,Iowa,F,73,11304,4.5622273830513634e-05,0.31227497587324676
1756,Iowa,F,74,10834,4.3725381694956186e-05,0.3123187012549417
1757,Iowa,F,75,10317,4.163880034584299e-05,0.31236034005528757
1758,Iowa,F,76,9970,4.0238328918101635e-05,0.31240057838420565
1759,Iowa,F,77,9671,3.9031582644629984e-05,0.3124396099668503
1760,Iowa,F,78,9110,3.67674199041029e-05,0.3124763773867544
1761,Iowa,F,79,8924,3.601673493130782e-05,0.3125123941216857
1762,Iowa,F,80,8772,3.5403271942787116e-05,0.3125477973936285
1763,Iowa,F,81,7821,3.156509232381875e-05,0.3125793624859523
1764,Iowa,F,82,7673,3.096777309815385e-05,0.31261033025905044
1765,Iowa,F,83,7686,3.1020240327435223e-05,0.31264135049937786
1766,Iowa,F,84,7100,2.865517906905934e-05,0.31267000567844694
1767,Iowa,F,85,52972,0.00021379185149946638,0.3128837975299464
1768,Idaho,M,18,11669,4.709539219110612e-05,0.3129308929221375
1769,Idaho,M,19,10889,4.394735843422354e-05,0.3129748402805717
1770,Idaho,M,20,10502,4.2385449377924115e-05,0.3130172257299496
1771,Idaho,M,21,11375,4.5908825621204224e-05,0.31306313455557083
1772,Idaho,M,22,12166,4.9101254725940275e-05,0.3131122358102968
1773,Idaho,M,23,12230,4.9359554931633204e-05,0.3131615953652284
1774,Idaho,M,24,12208,4.927076423592626e-05,0.31321086612946436
1775,Idaho,M,25,11825,4.772499894248263e-05,0.3132585911284068
1776,Idaho,M,26,11236,4.53478298619649e-05,0.3133039389582688
1777,Idaho,M,27,10480,4.229665868221717e-05,0.313346235616951
1778,Idaho,M,28,10454,4.219172422365442e-05,0.31338842734117467
1779,Idaho,M,29,10760,4.3426722082123736e-05,0.3134318540632568
1780,Idaho,M,30,11018,4.446799478632336e-05,0.3134763220580431
1781,Idaho,M,31,10877,4.389892714565612e-05,0.3135202209851888
1782,Idaho,M,32,10915,4.4052292892786296e-05,0.31356427327808156
1783,Idaho,M,33,11149,4.499670301985107e-05,0.3136092699811014
1784,Idaho,M,34,11140,4.49603795534255e-05,0.3136542303606548
1785,Idaho,M,35,11196,4.5186392233406816e-05,0.3136994167528882
1786,Idaho,M,36,10935,4.4133011707065336e-05,0.3137435497645953
1787,Idaho,M,37,10469,4.2252263334363695e-05,0.31378580202792966
1788,Idaho,M,38,10485,4.231683838578693e-05,0.31382811886631545
1789,Idaho,M,39,10053,4.0573311997359655e-05,0.3138686921783128
1790,Idaho,M,40,10406,4.199799906938472e-05,0.3139106901773822
1791,Idaho,M,41,9553,3.8555341640383646e-05,0.3139492455190226
1792,Idaho,M,42,9500,3.8341436782544186e-05,0.31398758695580514
1793,Idaho,M,43,9799,3.954818305601584e-05,0.31402713513886116
1794,Idaho,M,44,10310,4.161054876084533e-05,0.314068745687622
1795,Idaho,M,45,10218,4.123924221516174e-05,0.31410998492983716
1796,Idaho,M,46,9796,3.953607523387398e-05,0.31414952100507104
1797,Idaho,M,47,9497,3.832932896040233e-05,0.31418785033403146
1798,Idaho,M,48,9445,3.811946004327683e-05,0.31422596979407474
1799,Idaho,M,49,9333,3.76674346833142e-05,0.31426363722875805
1800,Idaho,M,50,9685,3.908808581462531e-05,0.31430272531457265
1801,Idaho,M,51,9822,3.9641009692436736e-05,0.3143423663242651
1802,Idaho,M,52,10315,4.1630728464415084e-05,0.3143839970527295
1803,Idaho,M,53,10460,4.221593986793813e-05,0.31442621299259743
1804,Idaho,M,54,10589,4.273657622003794e-05,0.3144689495688175
1805,Idaho,M,55,10748,4.337829079355631e-05,0.31451232785961103
1806,Idaho,M,56,10220,4.1247314096589646e-05,0.31455357517370763
1807,Idaho,M,57,10325,4.1671087871554605e-05,0.3145952462615792
1808,Idaho,M,58,10329,4.168723163441041e-05,0.3146369334932136
1809,Idaho,M,59,10131,4.088811537304791e-05,0.31467782160858665
1810,Idaho,M,60,10063,4.0613671404499176e-05,0.31471843527999116
1811,Idaho,M,61,9788,3.950378770816237e-05,0.31475793906769933
1812,Idaho,M,62,9839,3.9709620684573923e-05,0.3147976486883839
1813,Idaho,M,63,9395,3.791766300757923e-05,0.3148355663513915
1814,Idaho,M,64,9000,3.6323466425568176e-05,0.31487188981781705
1815,Idaho,M,65,8813,3.556874551205915e-05,0.31490745856332913
1816,Idaho,M,66,8715,3.5173223322091854e-05,0.3149426317866512
1817,Idaho,M,67,8729,3.522972649208718e-05,0.31497786151314333
1818,Idaho,M,68,8949,3.611763344915663e-05,0.3150139791465925
1819,Idaho,M,69,6645,2.6818826044211172e-05,0.31504079797263673
1820,Idaho,M,70,6443,2.6003566019992864e-05,0.31506680153865674
1821,Idaho,M,71,6315,2.5486965608607006e-05,0.31509228850426535
1822,Idaho,M,72,6439,2.5987422257137056e-05,0.3151182759265225
1823,Idaho,M,73,5535,2.233893185172443e-05,0.3151406148583742
1824,Idaho,M,74,4992,2.014741604404848e-05,0.31516076227441825
1825,Idaho,M,75,4747,1.9158610569130237e-05,0.31517992088498736
1826,Idaho,M,76,4453,1.7972043999228343e-05,0.3151978929289866
1827,Idaho,M,77,3965,1.6002504930819758e-05,0.3152138954339174
1828,Idaho,M,78,3613,1.4581853799508647e-05,0.3152284772877169
1829,Idaho,M,79,3337,1.346793416245789e-05,0.31524194522187937
1830,Idaho,M,80,3079,1.242666145825827e-05,0.3152543718833376
1831,Idaho,M,81,2677,1.0804213291249558e-05,0.31526517609662885
1832,Idaho,M,82,2560,1.0332008227717172e-05,0.31527550810485655
1833,Idaho,M,83,2338,9.436029389219822e-06,0.3152849441342458
1834,Idaho,M,84,1988,8.023450139336615e-06,0.31529296758438513
1835,Idaho,M,85,10492,4.2345089970784595e-05,0.31533531267435594
1836,Idaho,F,18,10946,4.417740705491881e-05,0.31537949008141086
1837,Idaho,F,19,11067,4.4665755881307e-05,0.31542415583729216
1838,Idaho,F,20,10497,4.236526967435435e-05,0.3154665211069665
1839,Idaho,F,21,10186,4.111009211231527e-05,0.3155076311990788
1840,Idaho,F,22,10395,4.1953603721531246e-05,0.3155495848028004
1841,Idaho,F,23,10880,4.391103496779798e-05,0.3155934958377682
1842,Idaho,F,24,10914,4.404825695207235e-05,0.3156375440947203
1843,Idaho,F,25,11208,4.523482352197424e-05,0.31568277891824226
1844,Idaho,F,26,11217,4.5271146988399805e-05,0.31572805006523064
1845,Idaho,F,27,10794,4.3563944066398105e-05,0.31577161400929704
1846,Idaho,F,28,10590,4.274061216075189e-05,0.3158143546214578
1847,Idaho,F,29,10557,4.260742611719147e-05,0.31585696204757496
1848,Idaho,F,30,10578,4.269218087218447e-05,0.3158996542284471
1849,Idaho,F,31,10376,4.187692084796616e-05,0.3159415311492951
1850,Idaho,F,32,10777,4.349533307426092e-05,0.3159850264823693
1851,Idaho,F,33,10962,4.4241982106342044e-05,0.31602926846447565
1852,Idaho,F,34,10778,4.349936901497487e-05,0.31607276783349064
1853,Idaho,F,35,11037,4.454467765988844e-05,0.31611731251115055
1854,Idaho,F,36,10508,4.240966502220783e-05,0.3161597221761728
1855,Idaho,F,37,10199,4.116255934159665e-05,0.3162008847355144
1856,Idaho,F,38,10257,4.139664390300587e-05,0.3162422813794174
1857,Idaho,F,39,9717,3.921723591747178e-05,0.3162814986153349
1858,Idaho,F,40,9858,3.978630355813901e-05,0.31632128491889305
1859,Idaho,F,41,9334,3.767147062402815e-05,0.31635895638951705
1860,Idaho,F,42,9318,3.760689557260492e-05,0.31639656328508964
1861,Idaho,F,43,9563,3.8595701047523166e-05,0.31643515898613717
1862,Idaho,F,44,10135,4.090425913590372e-05,0.31647606324527305
1863,Idaho,F,45,10187,4.1114128053029226e-05,0.3165171773733261
1864,Idaho,F,46,9664,3.900333105963232e-05,0.3165561807043857
1865,Idaho,F,47,9190,3.709029516121906e-05,0.3165932709995469
1866,Idaho,F,48,9237,3.727998437477481e-05,0.3166305509839217
1867,Idaho,F,49,9417,3.800645370328617e-05,0.31666855743762495
1868,Idaho,F,50,9748,3.9342350079604286e-05,0.3167078997877046
1869,Idaho,F,51,10187,4.1114128053029226e-05,0.3167490139157576
1870,Idaho,F,52,10409,4.2010106891526574e-05,0.31679102402264914
1871,Idaho,F,53,10564,4.263567770218914e-05,0.3168336597003513
1872,Idaho,F,54,11019,4.4472030727037306e-05,0.31687813173107837
1873,Idaho,F,55,10711,4.3228960987140084e-05,0.3169213606920655
1874,Idaho,F,56,10667,4.3051379595726195e-05,0.3169644120716612
1875,Idaho,F,57,10974,4.429041339490947e-05,0.31700870248505614
1876,Idaho,F,58,10949,4.4189514877060664e-05,0.3170528919999332
1877,Idaho,F,59,10471,4.22603352157916e-05,0.317095152335149
1878,Idaho,F,60,10369,4.1848669262968493e-05,0.317137001004412
1879,Idaho,F,61,10192,4.113430775659898e-05,0.3171781353121686
1880,Idaho,F,62,10195,4.114641557874084e-05,0.3172192817277473
1881,Idaho,F,63,9750,3.935042196103219e-05,0.31725863214970834
1882,Idaho,F,64,9454,3.815578350970239e-05,0.317296787933218
1883,Idaho,F,65,9160,3.69692169398005e-05,0.3173337571501578
1884,Idaho,F,66,8895,3.589969265060322e-05,0.31736965684280843
1885,Idaho,F,67,8897,3.590776453203112e-05,0.3174055646073405
1886,Idaho,F,68,8963,3.6174136619151955e-05,0.31744173874395964
1887,Idaho,F,69,6685,2.6980263672769253e-05,0.3174687190076324
1888,Idaho,F,70,6827,2.755336725415044e-05,0.31749627237488653
1889,Idaho,F,71,6763,2.729506704845751e-05,0.317523567441935
1890,Idaho,F,72,6775,2.7343498337024934e-05,0.31755091094027205
1891,Idaho,F,73,5846,2.359410941376351e-05,0.3175745050496858
1892,Idaho,F,74,5358,2.1624570345354924e-05,0.3175961296200312
1893,Idaho,F,75,5022,2.0268494265467042e-05,0.31761639811429665
1894,Idaho,F,76,4610,1.860568669131881e-05,0.31763500380098797
1895,Idaho,F,77,4357,1.758459369068895e-05,0.31765258839467864
1896,Idaho,F,78,3998,1.6135690974380175e-05,0.317668724085653
1897,Idaho,F,79,3728,1.504598698161313e-05,0.3176837700726346
1898,Idaho,F,80,3525,1.422669101668087e-05,0.3176979967636513
1899,Idaho,F,81,3144,1.268899760466515e-05,0.31771068576125594
1900,Idaho,F,82,3030,1.222890036327462e-05,0.3177229146616192
1901,Idaho,F,83,2929,1.1821270351165467e-05,0.3177347359319704
1902,Idaho,F,84,2716,1.0961614979093687e-05,0.3177456975469495
1903,Idaho,F,85,17442,7.039487793275113e-05,0.31781609242488223
1904,Illinois,M,18,86393,0.00034867702610045685,0.3181647694509827
1905,Illinois,M,19,86073,0.0003473855250719922,0.31851215497605473
1906,Illinois,M,20,89110,0.00035964267702026447,0.318871797653075
1907,Illinois,M,21,90225,0.000364142750916321,0.31923594040399134
1908,Illinois,M,22,91329,0.00036859842946452404,0.31960453883345585
1909,Illinois,M,23,93681,0.0003780909620237392,0.3199826297954796
1910,Illinois,M,24,93222,0.0003762384652360352,0.32035886826071563
1911,Illinois,M,25,92506,0.00037334873168484554,0.32073221699240045
1912,Illinois,M,26,89235,0.00036014716960950846,0.32109236416201
1913,Illinois,M,27,88061,0.00035540897521132883,0.3214477731372213
1914,Illinois,M,28,87546,0.00035333046574364353,0.32180110360296493
1915,Illinois,M,29,89403,0.00036082520764945243,0.3221619288106144
1916,Illinois,M,30,90749,0.00036625758385043185,0.32252818639446484
1917,Illinois,M,31,87611,0.0003535928018900504,0.3228817791963549
1918,Illinois,M,32,88555,0.0003574027299240211,0.32323918192627893
1919,Illinois,M,33,89248,0.0003601996368387899,0.32359938156311774
1920,Illinois,M,34,88265,0.000356232307116975,0.3239556138702347
1921,Illinois,M,35,91163,0.000367928463306008,0.3243235423335407
1922,Illinois,M,36,85074,0.0003433536202987541,0.32466689595383946
1923,Illinois,M,37,83397,0.0003365853477214566,0.3250034813015609
1924,Illinois,M,38,82778,0.0003340871004195203,0.32533756840198047
1925,Illinois,M,39,79777,0.00032197524233695026,0.32565954364431743
1926,Illinois,M,40,82254,0.00033197226748540946,0.32599151591180286
1927,Illinois,M,41,78943,0.00031860926778151433,0.32631012517958435
1928,Illinois,M,42,79582,0.00032118823389772966,0.32663131341348206
1929,Illinois,M,43,83384,0.0003365328804921752,0.32696784629397424
1930,Illinois,M,44,87376,0.0003526443558222717,0.3273204906497965
1931,Illinois,M,45,88239,0.0003561273726584123,0.3276766180224549
1932,Illinois,M,46,83581,0.0003373279608128238,0.3280139459832677
1933,Illinois,M,47,82041,0.00033111261211333766,0.32834505859538105
1934,Illinois,M,48,81869,0.00033041843031053793,0.3286754770256916
1935,Illinois,M,49,83359,0.00033643198197432644,0.3290119090076659
1936,Illinois,M,50,87876,0.0003546623261792477,0.32936657133384517
1937,Illinois,M,51,88901,0.0003587991654110485,0.3297253704992562
1938,Illinois,M,52,88542,0.00035735026269473975,0.33008272076195094
1939,Illinois,M,53,88472,0.0003570677468447631,0.3304397885087957
1940,Illinois,M,54,89941,0.0003629965437535586,0.33080278505254923
1941,Illinois,M,55,90900,0.0003668670108982386,0.33116965206344745
1942,Illinois,M,56,87521,0.00035322956722579475,0.3315228816306732
1943,Illinois,M,57,87076,0.00035143357360808606,0.3318743152042813
1944,Illinois,M,58,85055,0.00034327693742518907,0.3322175921417065
1945,Illinois,M,59,81117,0.000327383402893646,0.3325449755446001
1946,Illinois,M,60,80445,0.00032467125073387025,0.332869646795334
1947,Illinois,M,61,75956,0.0003065539128689396,0.3331762007082029
1948,Illinois,M,62,72320,0.00029187923243301006,0.33346807994063593
1949,Illinois,M,63,69169,0.00027916198324334725,0.3337472419238793
1950,Illinois,M,64,66296,0.0002675667255721631,0.33401480864945143
1951,Illinois,M,65,63675,0.00025698852496089484,0.33427179717441236
1952,Illinois,M,66,60016,0.00024222101788854442,0.3345140181923009
1953,Illinois,M,67,58672,0.0002367967135689929,0.3347508149058699
1954,Illinois,M,68,60746,0.00024516725460972937,0.3349959821604796
1955,Illinois,M,69,43940,0.00017733923497105175,0.33517332139545064
1956,Illinois,M,70,42157,0.0001701431526780753,0.3353434645481287
1957,Illinois,M,71,41068,0.00016574801324058155,0.3355092125613693
1958,Illinois,M,72,42563,0.00017178174460793981,0.3356809943059772
1959,Illinois,M,73,36742,0.00014828853371202512,0.3358292828396892
1960,Illinois,M,74,32828,0.00013249186175761691,0.33596177470144684
1961,Illinois,M,75,30335,0.00012243026155773451,0.33608420496300456
1962,Illinois,M,76,28683,0.00011576288749828578,0.3361999678505028
1963,Illinois,M,77,27235,0.00010991884534448326,0.3363098866958473
1964,Illinois,M,78,24671,9.957069335391028e-05,0.33640945738920125
1965,Illinois,M,79,23129,9.334727277299626e-05,0.33650280466197424
1966,Illinois,M,80,21638,8.73296851684938e-05,0.33659013434714274
1967,Illinois,M,81,19003,7.669498138723024e-05,0.33666682932853
1968,Illinois,M,82,17938,7.239670452687133e-05,0.33673922603305684
1969,Illinois,M,83,16365,6.60481697838248e-05,0.3368052742028407
1970,Illinois,M,84,15289,6.170549757561243e-05,0.3368669797004163
1971,Illinois,M,85,85411,0.00034471373231935594,0.33721169343273566
1972,Illinois,F,18,81460,0.0003287677305585315,0.33754046116329417
1973,Illinois,F,19,82128,0.0003314637389554515,0.3378719249022496
1974,Illinois,F,20,85073,0.00034334958435804016,0.33821527448660765
1975,Illinois,F,21,86590,0.0003494721064211054,0.33856474659302876
1976,Illinois,F,22,87942,0.0003549286982663685,0.33891967529129513
1977,Illinois,F,23,91324,0.00036857824976095426,0.3392882535410561
1978,Illinois,F,24,91298,0.00036847331530239153,0.33965672685635845
1979,Illinois,F,25,90753,0.0003662737276132877,0.3400230005839717
1980,Illinois,F,26,87973,0.000355053812428501,0.34037805439640023
1981,Illinois,F,27,86882,0.00035065060110957936,0.3407287049975098
1982,Illinois,F,28,86553,0.00034932277661468917,0.3410780277741245
1983,Illinois,F,29,88007,0.0003551910344127754,0.3414332188085373
1984,Illinois,F,30,89333,0.00036054269179947577,0.34179376150033675
1985,Illinois,F,31,87059,0.00035136496261594887,0.3421451264629527
1986,Illinois,F,32,88940,0.00035895656709889265,0.3425040830300516
1987,Illinois,F,33,88948,0.00035898885462460424,0.3428630718846762
1988,Illinois,F,34,88714,0.0003580444444975395,0.34322111632917374
1989,Illinois,F,35,90657,0.0003658862773047483,0.3435870026064785
1990,Illinois,F,36,85364,0.0003445240431058002,0.3439315266495843
1991,Illinois,F,37,82975,0.00033488218074016887,0.3442664088303245
1992,Illinois,F,38,82431,0.00033268662899177897,0.3445990954593163
1993,Illinois,F,39,79507,0.0003208855383441832,0.34491998099766047
1994,Illinois,F,40,81953,0.00033075744933050986,0.345250738446991
1995,Illinois,F,41,79456,0.00032067970536777166,0.34557141815235876
1996,Illinois,F,42,80922,0.00032659639445442536,0.3458980145468132
1997,Illinois,F,43,84124,0.0003395194766204997,0.34623753402343366
1998,Illinois,F,44,88699,0.0003579839053868302,0.3465955179288205
1999,Illinois,F,45,89735,0.0003621651399664845,0.346957683068787
2000,Illinois,F,46,84296,0.00034021365842329946,0.3472978967272103
2001,Illinois,F,47,83209,0.0003358265908672336,0.3476337233180775
2002,Illinois,F,48,83605,0.0003374248233899586,0.34797114814146746
2003,Illinois,F,49,84895,0.00034263118691095674,0.3483137793283784
2004,Illinois,F,50,89544,0.00036139427529011966,0.34867517360366856
2005,Illinois,F,51,91417,0.0003689535922473518,0.34904412719591593
2006,Illinois,F,52,91534,0.0003694257973108842,0.3494135529932268
2007,Illinois,F,53,91844,0.0003706769389322093,0.349784229932159
2008,Illinois,F,54,93524,0.0003774573193316487,0.35016168725149066
2009,Illinois,F,55,94990,0.00038337400841830237,0.350545061259909
2010,Illinois,F,56,91758,0.00037032984803080945,0.3509153911079398
2011,Illinois,F,57,91113,0.0003677266662703104,0.3512831177742101
2012,Illinois,F,58,89730,0.00036214496026291476,0.35164526273447305
2013,Illinois,F,59,86855,0.0003505416307103027,0.35199580436518335
2014,Illinois,F,60,86069,0.0003473693813091364,0.3523431737464925
2015,Illinois,F,61,81350,0.0003283237770799968,0.35267149752357246
2016,Illinois,F,62,78477,0.0003167285194088127,0.3529882260429813
2017,Illinois,F,63,75081,0.0003030224647442316,0.35329124850772553
2018,Illinois,F,64,73338,0.00029598782007981324,0.35358723632780537
2019,Illinois,F,65,70266,0.00028358941020655264,0.35387082573801193
2020,Illinois,F,66,66933,0.00027013761980695055,0.35414096335781886
2021,Illinois,F,67,65600,0.0002647577108352525,0.3544057210686541
2022,Illinois,F,68,68926,0.0002781812496498569,0.35468390231830393
2023,Illinois,F,69,50310,0.00020304817731892611,0.35488695049562285
2024,Illinois,F,70,49237,0.0001987176129328556,0.3550856681085557
2025,Illinois,F,71,48302,0.00019494400836531046,0.35528061211692097
2026,Illinois,F,72,51043,0.00020600652186225293,0.3554866186387832
2027,Illinois,F,73,45008,0.00018164961965355252,0.3556682682584368
2028,Illinois,F,74,40797,0.00016465427330710056,0.35583292253174387
2029,Illinois,F,75,38465,0.00015524245956216443,0.35598816499130603
2030,Illinois,F,76,36933,0.00014905939838838996,0.3561372243896944
2031,Illinois,F,77,35509,0.00014331221881172228,0.3562805366085061
2032,Illinois,F,78,32538,0.00013132143895057082,0.3564118580474567
2033,Illinois,F,79,31544,0.0001273097138809025,0.3565391677613376
2034,Illinois,F,80,30131,0.0001216069296520883,0.35666077469098967
2035,Illinois,F,81,27103,0.00010938610117024159,0.3567701607921599
2036,Illinois,F,82,26487,0.00010689996169044715,0.35687706075385034
2037,Illinois,F,83,25243,0.00010187925144229084,0.3569789400052926
2038,Illinois,F,84,24492,9.884825996611287e-05,0.3570777882652587
2039,Illinois,F,85,173306,0.0006994527413721688,0.3577772410066309
2040,Indiana,M,18,44482,0.00017952671483801374,0.3579567677214689
2041,Indiana,M,19,48953,0.00019757140577009324,0.358154339127239
